material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
849-000003,Sample Business Label c6ee8f24,Sample Business Label 8fe93664,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,13.00,,,1.00,,Listed
525-000047,Sample Business Label 1398d354,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
849-000750,Sample Business Label 9367852f,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,13.00,,,1.00,,Listed
165-002005,Sample Business Label 2615ad5f,Sample Business Label 207a8408,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
849-000233,Sample Business Label b0811e31,Sample Business Label 08f576e4,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Listed
554-000036,Sample Business Label 498c1f00,TCT2650STER,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 042b653a,Purchased,84.00,,,1.00,1.862014,Listed
525-000103,Sample Business Label 359ee9ba,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
308-000012,Sample Business Label 7d46f02e,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 813d8697,In-house,1.00,,,1.00,,Listed
795-000074,Sample Business Label a9629169,Sample Business Label 799147d9,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,17.00,,,1.00,,Listed
849-000516,Sample Business Label c1a0b5f1,Sample Business Label 91a67adb,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,13.00,,,1.00,,Listed
966-000003,Sample Business Label 289cea12,Sample Business Label 1d987008,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 9d02197b,Outsourced,42.00,,,1.00,,Listed
165-002843,Sample Business Label d9f0f1f3,Sample Business Label d9e33a9b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,0.589973,Listed
165-002289,Sample Business Label 6df2212b,Sample Business Label 6960f7b2,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
165-002181,Sample Business Label ba41ef24,Sample Business Label 0ed6dce6,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
525-000204,Sample Business Label 044cb61d,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,,,,1.00,,Listed
165-001820,Sample Business Label 5476f8fa,Sample Business Label 4e8b0347,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,19.470013,Listed
954-000065,Sample Business Label 679e556d,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label b72c4744,In-house,1.00,,,1.00,,Listed
849-000458,Sample Business Label 6621c6e4,Sample Business Label de4b5734,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,15.00,,,1.00,,Listed
165-001344,Sample Business Label ff77210b,Sample Business Label 1e66fb5c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Listed
966-000001,Sample Business Label 9b0ba5cf,Sample Business Label f8f11796,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 9d02197b,Outsourced,42.00,,,1.00,,Listed
308-000003,Sample Business Label 6a450102,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 813d8697,In-house,1.00,,,1.00,,Listed
165-001840,Sample Business Label f9aadd5c,Sample Business Label e784f765,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,3.859967,Listed
623-000034,408 Satellite Land Leveling System (Overseas),,Autonomous Driving,pcs,piece,Sample Business Label e9fffb2c,Sample Business Label 34efed02,In-house,1.00,,,1.00,,Listed
165-001910,Sample Business Label 9ec4c638,Sample Business Label 02b4a2f4,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Listed
849-000819,Sample Business Label 30d51ae3,Sample Business Label 1e997796,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,10.00,,,1.00,,Listed
165-001792,Sample Business Label 674105a6,Sample Business Label 0e383177,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,24.00,,,1.00,2.800027,Listed
606-000009,Sample Business Label 137ef0c5,Sample Business Label cd2ec956,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 84fc6382,Purchased,14.00,,,1.00,,Listed
165-001819,Sample Business Label 93a1292e,Sample Business Label e77c31b7,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,29.849967,Listed
165-002290,Sample Business Label 94da038a,Sample Business Label 6960f7b2,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
165-002272,Sample Business Label 4b849161,Sample Business Label f1aeefcb,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Listed
849-000944,Sample Business Label 98dc4c47,Sample Business Label 99420349,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,21.00,,,1.00,,Listed
165-001822,Sample Business Label 437f0713,Sample Business Label 60888ef8,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,In-house,28.00,,,1.00,,Listed
849-000616,Sample Business Label c40df8b9,Sample Business Label 4a213eed,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Listed
165-003607,Sample Business Label c4602ff9,Sample Business Label a575a7fc,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Listed
849-000745,Sample Business Label 9b4f2b30,Sample Business Label 6d960232,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,24.00,,,1.00,,Listed
972-000745,LPDDR4,K4F8E3S4HD-GHCL,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,150.000042,Listed
795-000804,Sample Business Label c1a38ca4,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,In-house,42.00,,,1.00,,Listed
308-000027,Sample Business Label e873f0bc,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 813d8697,In-house,1.00,,,1.00,,Listed
994-000543,Sample Business Label c94d1a6f,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,28.00,,,1.00,,Listed
795-000806,Sample Business Label 38d3804b,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,In-house,42.00,,,1.00,,Listed
849-000067,Sample Business Label 69f1a037,Sample Business Label 26b15758,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,14.00,,,1.00,,Listed
849-000926,Sample Business Label 40a109f0,Sample Business Label d772ad3b,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,,Listed
165-001799,Sample Business Label 56d4c7d7,Sample Business Label 4cb290b7,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,37.799969,Listed
849-000620,Sample Business Label ceb8f642,Sample Business Label 4a213eed,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Listed
165-001786,Sample Business Label 5c12cb6d,Sample Business Label 87a131c0,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,1.850036,Listed
165-002074,Sample Business Label 5cf7401b,Sample Business Label a170e22c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Listed
165-000256,Sample Business Label d09b1820,Sample Business Label 057d2820,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,10.499960,Listed
849-000653,Sample Business Label 8b7f2db4,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Listed
165-001821,Sample Business Label 725d826b,Sample Business Label 60888ef8,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,In-house,28.00,,,1.00,,Listed
849-000886,Sample Business Label 61396ba9,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,14.00,,,1.00,,Listed
165-001983,Sample Business Label 939b77cf,Sample Business Label d05924dc,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
165-001376,Sample Business Label b7d1f2c7,Sample Business Label b5586be1,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,17.00,,,1.00,,Listed
832-000004,Sample Business Label caaca20d,Sample Business Label 3508e9b7,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label f0207843,Sample Business Label 43301d5a,In-house,1.00,,,1.00,,Listed
795-000810,Sample Business Label cac7b4d0,Sample Business Label 2060e7d7,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,10.00,,,1.00,2.631431,Listed
795-000302,Sample Business Label 053827ce,Sample Business Label c73b4b3b,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Listed
795-000875,Sample Business Label 256054bc,Sample Business Label 065617e7,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,23.999957,Listed
525-000140,Sample Business Label 231e356d,Sample Business Label dadc205c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
770-000152,Sample Business Label b5c47a22,Sample Business Label 54934ec4,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 25c31db5,Purchased,35.00,,,1.00,,Listed
165-003215,Sample Business Label ba1a649c,Sample Business Label 6f33b869,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,7.400031,Listed
525-000024,Sample Business Label 424690df,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
165-001580,Sample Business Label a06ba3b0,Sample Business Label 3088a16c,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,8.00,,,1.00,0.151872,Listed
165-003221,Sample Business Label f424b614,Sample Business Label d5fc1afa,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,2.500012,Listed
590-000064,Full-cycle Agricultural Operation Detection System,Sample Business Label 5e6d188f,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label e9fffb2c,Sample Business Label 64f0ddff,In-house,1.00,,,1.00,,Listed
849-000507,Sample Business Label 5212ebd8,Sample Business Label 4a213eed,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,13.00,,,1.00,,Listed
165-002288,Sample Business Label f8ce1ace,Sample Business Label 78923e2c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
165-001813,Sample Business Label b0800e3f,Sample Business Label be2fbf0f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,18.050055,Listed
308-000013,Sample Business Label 773f0859,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 813d8697,In-house,1.00,,,1.00,,Listed
356-000402,Sample Business Label e4f94b2b,Sample Business Label d748f388,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,35.00,,,1.00,,Listed
838-000158,Sample Business Label a25b1a44,Sample Business Label 0b41228e,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Listed
165-001444,Sample Business Label 0aa129f3,Sample Business Label 77ce89ed,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Listed
165-002043,Sample Business Label eed501b8,Sample Business Label 6972e22f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,,Listed
525-000093,Sample Business Label 05c3f18a,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
525-000053,Sample Business Label 27ecc221,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
849-000694,Sample Business Label fe2cd1ac,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Listed
U00-000160,Beidou Vehicle Telematics Terminal System,UA411,Sample Business Label 5c716e22,pcs,piece,Sample Business Label e9fffb2c,Sample Business Label ca82e60e,In-house,1.00,,,1.00,,Listed
165-002350,Sample Business Label 8c1043be,Sample Business Label 91094fad,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
165-001837,Sample Business Label c7fd7f1a,Sample Business Label 27b3d196,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,40.849952,Listed
525-000159,Sample Business Label 994f0bdc,Sample Business Label 994f0bdc,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Listed
367-000061,Sample Business Label cb6463ca,Sample Business Label 45be0282,Sample Business Label 1674b06f,pcs,piece,Sample Business Label e9fffb2c,Sample Business Label f51590d4,In-house,1.00,,,1.00,,Listed
165-001788,Sample Business Label 48c61773,Sample Business Label aff4e3e0,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,3.040039,Listed
165-002315,Sample Business Label 13fb0fc6,Sample Business Label 58e4cd3a,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Listed
525-000160,Sample Business Label 3dc755cb,Sample Business Label 1fc2a73b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,21.00,,,1.00,,Listed
784-000132,Sample Business Label 81e1c66e,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 7fb842b2,In-house,1.00,,,1.00,,Listed
165-001842,Sample Business Label 55627bb8,Sample Business Label 8a41fbe4,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,15.099964,Listed
165-001824,Sample Business Label edde12ee,Sample Business Label 872786a9,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,4.649950,Listed
972-000264,IMU,IIM-42652,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,210.00,,,1.00,9.700033,Listed
363-000205,Sample Business Label ad22fcee,Sample Business Label f46bbacd,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 797c70ef,Purchased,35.00,,,1.00,21.000033,Listed
