billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20251218-00035485,795-000302,Sample Business Label 053827ce,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,120.0000,120.0000,2026-02-13,2026-02-13,2026-02-13,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,120.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035488,795-000302,Sample Business Label 053827ce,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-13,2026-02-13,2026-02-13,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,48.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035494,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,275.0000,275.0000,2025-12-18,2025-12-18,2025-12-18,2025-12-29,2025-12-29,2025-12-29,MRP-20251218-00000100,275.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025120300000014,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035495,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1675.0000,1675.0000,2025-12-30,2025-12-30,2025-12-30,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,1675.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035496,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,144.0000,144.0000,2025-12-30,2025-12-30,2025-12-30,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,144.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035497,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,480.0000,480.0000,2025-12-30,2025-12-30,2025-12-30,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,480.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035498,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,70.0000,70.0000,2025-12-30,2025-12-30,2025-12-30,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,70.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035499,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,60.0000,60.0000,2025-12-31,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,60.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035501,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,60.0000,60.0000,2025-12-31,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,60.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035500,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2400.0000,2400.0000,2025-12-31,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,2400.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035502,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,24.0000,24.0000,2025-12-31,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,24.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035503,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2025-12-31,2025-12-31,2025-12-31,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,48.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035504,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,228.0000,228.0000,2026-01-27,2026-01-27,2026-01-27,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,228.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035505,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2047.0000,2047.0000,2026-01-27,2026-01-27,2026-01-27,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,2047.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035506,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-01-27,2026-01-27,2026-01-27,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035507,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-01-27,2026-01-27,2026-01-27,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035511,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-01-28,2026-01-28,2026-01-28,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,48.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035508,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,120.0000,120.0000,2026-01-28,2026-01-28,2026-01-28,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,120.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035509,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-01-28,2026-01-28,2026-01-28,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,1284.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035510,795-000728,Sample Business Label ceff8842,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-01-28,2026-01-28,2026-01-28,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,192.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035512,606-000852,Sample Business Label 0b52e059,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,480.0000,480.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,480.0000,,2025-12-18 21:32:27,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035513,606-000852,Sample Business Label 0b52e059,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-18 21:32:27,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035514,849-001021,Sample Business Label 9c4fb4e8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,865.0000,865.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,865.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035515,849-001021,Sample Business Label 9c4fb4e8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,168.0000,168.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,168.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035516,849-001021,Sample Business Label 9c4fb4e8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,912.0000,912.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,912.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035517,849-001021,Sample Business Label 9c4fb4e8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5376.0000,5376.0000,2026-02-13,2026-02-13,2026-02-13,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,5376.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035518,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,576.0000,576.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,576.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035519,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035520,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,120.0000,120.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,120.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035521,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,1284.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035522,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,192.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035523,795-000303,Sample Business Label 38e5e276,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,48.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035542,165-000298,Sample Business Label 48c032b9,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1091.0000,1091.0000,2026-02-17,2026-02-17,2026-02-17,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,1091.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035543,165-000298,Sample Business Label 48c032b9,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-02-17,2026-02-17,2026-02-17,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035550,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,40.0000,40.0000,2025-12-18,2025-12-18,2025-12-18,2025-12-18,2025-12-18,2025-12-18,MRP-20251218-00000100,40.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025120300000014,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035552,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,800.0000,800.0000,2025-12-18,2025-12-18,2025-12-18,2025-12-29,2025-12-29,2025-12-29,MRP-20251218-00000100,800.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025120300000014,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035551,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,176.0000,176.0000,2025-12-18,2025-12-18,2025-12-18,2025-12-18,2025-12-18,2025-12-18,MRP-20251218-00000100,176.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025120300000014,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035553,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,480.0000,480.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,480.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035554,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,9600.0000,9600.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,9600.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035555,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,240.0000,240.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,240.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035557,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,32.0000,32.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,32.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035556,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,96.0000,96.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,96.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035558,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,192.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035559,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,960.0000,960.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,960.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035561,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,768.0000,768.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,768.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035560,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5136.0000,5136.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,5136.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035562,849-000458,Sample Business Label 6621c6e4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-27,2026-02-27,2026-02-27,MRP-20251218-00000100,192.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035571,165-002405,Sample Business Label e66286ee,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,949.0000,949.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,949.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035572,165-002405,Sample Business Label e66286ee,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1429.0000,1429.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1429.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035681,994-000606,Sample Business Label 2e9a4b26,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1973.0000,1973.0000,2026-01-21,2026-01-21,2026-01-21,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,1973.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035682,994-000606,Sample Business Label 2e9a4b26,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-01-21,2026-01-21,2026-01-21,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035684,994-000606,Sample Business Label 2e9a4b26,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-01-22,2026-01-22,2026-01-22,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00035683,994-000606,Sample Business Label 2e9a4b26,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,228.0000,228.0000,2026-01-21,2026-01-21,2026-01-21,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,228.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
