id,billno,billstatus,auditdate,billdate,entry_id,material_number,material_name,huid_scxmh_number,qty,planbegintime,planendtime,xkquainwaqty,sourcebilltype,sourcebillnumber,srcbillentity,pickstatus_title,taskstatus_title
0000002684,HDKJ-20250408-013,Approved,2025-04-08 13:39:10,2025-04-08,0000002683,590-000074,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-08 13:34:09,2025-04-09 23:59:59,10.0000,,,,Fully Issued,Completed
0000002688,HDKJ-20250408-026,Approved,2025-04-08 18:01:31,2025-04-08,0000002687,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-08 16:59:08,2025-04-09 23:59:59,20.0000,,,,Fully Issued,Completed
0000002698,KSHA-20250408-003,Approved,2025-04-08 19:25:27,2025-04-08,0000002697,U00-000151,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-08 19:24:32,2025-04-09 23:59:59,500.0000,,,,Fully Issued,Completed
0000002701,HDKJ-20250409-002,Approved,2025-04-09 12:03:09,2025-04-09,0000002700,590-000074,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-09 11:50:39,2025-04-10 23:59:59,20.0000,,,,Fully Issued,Completed
0000002703,HDKJ-20250409-003,Approved,2025-04-09 12:13:33,2025-04-09,0000002702,590-000073,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-09 12:11:28,2025-04-10 23:59:59,1.0000,,,,Fully Issued,Completed
0000002705,HDKJ-20250409-005,Approved,2025-04-09 14:06:08,2025-04-09,0000002704,590-000074,Full-cycle Agricultural Operation Detection System,,200.0000,2025-04-09 14:02:00,2025-04-10 23:59:59,200.0000,,,,Fully Issued,Completed
0000002712,HDKJ-20250409-007,Approved,2025-04-09 15:33:41,2025-04-09,0000002711,590-000073,Full-cycle Agricultural Operation Detection System,,60.0000,2025-04-09 15:25:53,2025-04-10 23:59:59,60.0000,,,,Fully Issued,Completed
0000002714,HDKJ-20250409-008,Approved,2025-04-09 15:36:21,2025-04-09,0000002713,590-000073,Full-cycle Agricultural Operation Detection System,,55.0000,2025-04-09 15:30:07,2025-04-10 23:59:59,55.0000,,,,Fully Issued,Completed
0000002722,HDKJ-20250409-009,Approved,2025-04-09 16:48:55,2025-04-09,0000002721,590-000074,Full-cycle Agricultural Operation Detection System,,40.0000,2025-04-09 16:16:49,2025-04-10 23:59:59,40.0000,,,,Fully Issued,Completed
0000002728,HDKJ-20250409-012,Approved,2025-04-13 12:52:24,2025-04-09,0000002727,590-000074,Full-cycle Agricultural Operation Detection System,,500.0000,2025-04-09 18:19:34,2025-04-10 23:59:59,500.0000,,,,Fully Issued,Completed
0000002730,HDKJ-20250409-013,Approved,2025-04-09 18:23:50,2025-04-09,0000002729,590-000075,Full-cycle Agricultural Operation Detection System,,500.0000,2025-04-09 18:21:57,2025-04-10 23:59:59,500.0000,,,,Fully Issued,Completed
0000003224,HDKJ-20250410-003,Approved,2025-04-10 08:26:45,2025-04-10,0000003223,590-000074,Full-cycle Agricultural Operation Detection System,,30.0000,2025-04-10 08:24:29,2025-04-11 23:59:59,30.0000,,,,Fully Issued,Completed
0000003226,HDKJ-20250410-004,Approved,2025-04-10 08:29:29,2025-04-10,0000003225,590-000075,Full-cycle Agricultural Operation Detection System,,30.0000,2025-04-10 08:26:48,2025-04-11 23:59:59,30.0000,,,,Fully Issued,Completed
0000003234,HDKJ-20250410-033,Approved,2025-04-10 13:52:50,2025-04-10,0000003233,590-000075,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-10 13:25:08,2025-04-11 23:59:59,20.0000,,,,Fully Issued,Completed
0000003254,HDKJ-20250410-042,Approved,2025-04-10 15:56:21,2025-04-10,0000003252,590-000074,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-10 15:52:26,2025-04-11 23:59:59,20.0000,,,,Fully Issued,Completed
0000003257,HDKJ-20250410-044,Approved,2025-04-10 16:54:00,2025-04-10,0000003256,590-000074,Full-cycle Agricultural Operation Detection System,,60.0000,2025-04-10 16:50:38,2025-04-11 23:59:59,60.0000,,,,Fully Issued,Completed
0000003259,HDKJ-20250410-045,Approved,2025-04-11 08:56:35,2025-04-10,0000003258,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-10 16:54:03,2025-04-11 23:59:59,10.0000,,,,Fully Issued,Completed
0000003367,HDKJ-20250411-017,Approved,2025-04-11 17:51:30,2025-04-11,0000003366,590-000064,Full-cycle Agricultural Operation Detection System,,3.0000,2025-04-11 17:20:55,2025-04-12 23:59:59,3.0000,,,,Fully Issued,Completed
0000003369,KSHA-20250411-004,Approved,2025-04-11 17:39:20,2025-04-11,0000003368,U00-000151,Beidou Vehicle Telematics Terminal System,,210.0000,2025-04-11 17:38:00,2025-04-12 23:59:59,210.0000,,,,Fully Issued,Completed
0000003371,KSHA-20250411-006,Approved,2025-04-11 18:01:27,2025-04-11,0000003370,U00-000159,Beidou Vehicle Telematics Terminal System,,1297.0000,2025-04-11 17:57:41,2025-04-12 23:59:59,1297.0000,,,,Fully Issued,Completed
0000003441,HDKJ-20250412-051,Approved,2025-04-12 16:09:07,2025-04-12,0000003439,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-12 16:03:25,2025-04-13 23:59:59,10.0000,,,,Fully Issued,Completed
0000003460,HDKJ-20250413-005,Approved,2025-04-13 14:17:46,2025-04-13,0000003459,590-000073,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-13 14:16:10,2025-04-14 23:59:59,20.0000,,,,Fully Issued,Completed
0000003633,HDKJ-20250414-002,Approved,2025-04-14 11:33:19,2025-04-14,0000003632,590-000064,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-14 11:04:35,2025-04-15 23:59:59,1.0000,,,,Fully Issued,Completed
0000003646,HDKJ-20250414-005,Approved,2025-04-21 18:45:30,2025-04-14,0000003645,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-14 11:16:15,2025-04-15 23:59:59,20.0000,,,,Fully Issued,Completed
0000003656,HDKJ-20250414-009,Approved,2025-04-14 14:28:24,2025-04-14,0000003655,590-000073,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-14 14:25:52,2025-04-15 23:59:59,1.0000,,,,Fully Issued,Completed
0000003676,HDKJ-20250415-002,Approved,2025-04-15 10:14:17,2025-04-15,0000003675,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-15 08:10:24,2025-04-16 23:59:59,20.0000,,,,Fully Issued,Completed
0000003722,HDKJ-20250415-018,Approved,2025-04-15 18:01:22,2025-04-15,0000003721,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2025-04-15 17:59:53,2025-04-16 23:59:59,300.0000,,,,Fully Issued,Completed
0000003724,KSHA-20250415-004,Approved,2025-04-15 18:08:11,2025-04-15,0000003723,U00-000151,Beidou Vehicle Telematics Terminal System,,600.0000,2025-04-15 18:07:24,2025-04-16 23:59:59,600.0000,,,,Fully Issued,Completed
0000003729,HDKJ-20250415-025,Approved,2025-04-15 20:53:49,2025-04-15,0000003728,590-000073,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-15 20:52:09,2025-04-16 23:59:59,10.0000,,,,Fully Issued,Completed
0000003749,HDKJ-20250416-015,Approved,2025-04-16 15:34:45,2025-04-16,0000003748,590-000073,Full-cycle Agricultural Operation Detection System,,700.0000,2025-04-16 15:31:47,2025-04-17 23:59:59,700.0000,,,,Fully Issued,Completed
0000003879,HDKJ-20250417-001,Approved,2025-04-17 09:03:13,2025-04-17,0000003878,590-000073,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-17 08:51:47,2025-04-18 23:59:59,10.0000,,,,Fully Issued,Completed
0000003881,HDKJ-20250417-004,Approved,2025-04-17 10:31:09,2025-04-17,0000003880,590-000073,Full-cycle Agricultural Operation Detection System,,200.0000,2025-04-17 10:29:34,2025-04-18 23:59:59,200.0000,,,,Fully Issued,Completed
0000003883,HDKJ-20250417-005,Approved,2025-04-17 12:17:27,2025-04-17,0000003882,590-000064,Full-cycle Agricultural Operation Detection System,,71.0000,2025-04-17 12:11:55,2025-04-18 23:59:59,71.0000,,,,Fully Issued,Completed
0000003891,HDKJ-20250417-006,Approved,2025-04-17 15:29:46,2025-04-17,0000003890,590-000073,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-17 15:27:53,2025-04-18 23:59:59,10.0000,,,,Fully Issued,Completed
0000003894,KSHA-20250417-004,Approved,2025-04-17 17:56:48,2025-04-17,0000003893,U00-000080,Beidou Vehicle Telematics Terminal System,,100.0000,2025-04-17 17:55:57,2025-04-18 23:59:59,100.0000,,,,Fully Issued,Completed
0000003896,KSHA-20250417-006,Approved,2025-04-17 17:59:39,2025-04-17,0000003895,U00-000159,Beidou Vehicle Telematics Terminal System,,800.0000,2025-04-17 17:58:35,2025-04-18 23:59:59,800.0000,,,,Fully Issued,Completed
0000003900,KSHA-20250417-008,Approved,2025-04-17 18:02:37,2025-04-17,0000003899,U00-000151,Beidou Vehicle Telematics Terminal System,,100.0000,2025-04-17 18:01:34,2025-04-18 23:59:59,100.0000,,,,Fully Issued,Completed
0000003902,KSHA-20250417-010,Approved,2025-04-17 18:04:46,2025-04-17,0000003901,U00-000170,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-17 18:03:37,2025-04-18 23:59:59,500.0000,,,,Fully Issued,Completed
0000003930,KSHA-20250418-001,Approved,2025-04-18 14:48:01,2025-04-18,0000003929,P69-000060,Sample Business Label 713c8bb9,,190.0000,2025-04-18 14:47:11,2025-04-19 23:59:59,190.0000,,,,Fully Issued,Completed
0000004018,HDKJ-20250420-001,Approved,2025-04-21 15:24:59,2025-04-20,0000004017,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2025-04-20 08:13:06,2025-04-21 23:59:59,300.0000,,,,Fully Issued,Completed
0000004033,HDKJ-20250421-001,Approved,2025-04-21 08:44:06,2025-04-21,0000004032,590-000074,Full-cycle Agricultural Operation Detection System,,70.0000,2025-04-21 08:40:04,2025-04-22 23:59:59,70.0000,,,,Fully Issued,Completed
0000004038,HDKJ-20250421-007,Approved,2025-04-21 13:16:32,2025-04-21,0000004037,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-21 13:14:32,2025-04-22 23:59:59,20.0000,,,,Fully Issued,Completed
0000004040,HDKJ-20250421-008,Approved,2025-04-21 13:18:16,2025-04-21,0000004039,590-000064,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-21 13:16:35,2025-04-22 23:59:59,1.0000,,,,Fully Issued,Completed
0000004042,HDKJ-20250421-009,Approved,2025-04-21 13:19:44,2025-04-21,0000004041,590-000074,Full-cycle Agricultural Operation Detection System,,16.0000,2025-04-21 13:18:36,2025-04-22 23:59:59,16.0000,,,,Fully Issued,Completed
0000004044,HDKJ-20250421-012,Approved,2025-04-21 13:55:37,2025-04-21,0000004043,590-000074,Full-cycle Agricultural Operation Detection System,,30.0000,2025-04-21 13:54:08,2025-04-22 23:59:59,30.0000,,,,Fully Issued,Completed
0000004087,HDKJ-20250421-013,Approved,2025-04-21 15:30:36,2025-04-21,0000004086,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-21 15:26:46,2025-04-22 23:59:59,50.0000,,,,Fully Issued,Completed
0000004089,HDKJ-20250421-015,Approved,2025-04-21 18:04:13,2025-04-21,0000004088,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-21 18:01:20,2025-04-22 23:59:59,50.0000,,,,Fully Issued,Completed
0000004091,HDKJ-20250421-017,Approved,2025-04-21 18:14:16,2025-04-21,0000004090,590-000073,Full-cycle Agricultural Operation Detection System,,12.0000,2025-04-21 18:12:07,2025-04-22 23:59:59,12.0000,,,,Fully Issued,Completed
0000004093,HDKJ-20250421-018,Approved,2025-04-21 19:16:05,2025-04-21,0000004092,590-000074,Full-cycle Agricultural Operation Detection System,,36.0000,2025-04-21 18:14:21,2025-04-22 23:59:59,36.0000,,,,Fully Issued,Completed
0000004097,KSHA-20250421-002,Approved,2025-04-21 18:41:35,2025-04-21,0000004096,U00-000151,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-21 18:40:56,2025-04-22 23:59:59,500.0000,,,,Fully Issued,Completed
0000004101,KSHA-20250421-007,Approved,2025-04-21 18:57:19,2025-04-21,0000004100,U00-000170,Beidou Vehicle Telematics Terminal System,,1000.0000,2025-04-21 18:56:35,2025-04-22 23:59:59,1000.0000,,,,Fully Issued,Completed
0000004117,HDKJ-20250422-007,Approved,2025-04-22 12:35:37,2025-04-22,0000004116,590-000064,Full-cycle Agricultural Operation Detection System,,230.0000,2025-04-22 12:25:29,2025-04-23 23:59:59,230.0000,,,,Fully Issued,Completed
0000004119,HDKJ-20250422-008,Approved,2025-04-22 12:38:06,2025-04-22,0000004118,590-000064,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-22 12:35:49,2025-04-23 23:59:59,1.0000,,,,Fully Issued,Completed
0000004121,HDKJ-20250422-009,Approved,2025-04-22 13:00:12,2025-04-22,0000004120,590-000064,Full-cycle Agricultural Operation Detection System,,5.0000,2025-04-22 12:57:38,2025-04-23 23:59:59,5.0000,,,,Fully Issued,Completed
0000004127,HDKJ-20250422-010,Approved,2025-04-22 14:24:24,2025-04-22,0000004126,590-000074,Full-cycle Agricultural Operation Detection System,,4.0000,2025-04-22 14:20:11,2025-04-23 23:59:59,4.0000,,,,Fully Issued,Completed
0000004129,HDKJ-20250422-011,Approved,2025-04-22 14:27:04,2025-04-22,0000004128,590-000075,Full-cycle Agricultural Operation Detection System,,1.0000,2025-04-22 14:24:28,2025-04-23 23:59:59,1.0000,,,,Fully Issued,Completed
0000004183,HDKJ-20250423-002,Approved,2025-04-23 09:09:42,2025-04-23,0000004182,590-000072,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-23 08:07:22,2025-04-24 23:59:59,100.0000,,,,Fully Issued,Completed
0000004185,HDKJ-20250423-003,Approved,2025-04-23 09:10:45,2025-04-23,0000004184,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2025-04-23 08:12:42,2025-04-24 23:59:59,300.0000,,,,Fully Issued,Completed
0000004187,HDKJ-20250423-004,Approved,2025-04-23 19:49:56,2025-04-23,0000004186,590-000074,Full-cycle Agricultural Operation Detection System,,400.0000,2025-04-23 08:18:07,2025-04-24 23:59:59,400.0000,,,,Fully Issued,Completed
0000004189,HDKJ-20250423-005,Approved,2025-04-23 19:51:49,2025-04-23,0000004188,590-000075,Full-cycle Agricultural Operation Detection System,,500.0000,2025-04-23 08:19:57,2025-04-24 23:59:59,500.0000,,,,Fully Issued,Completed
0000004201,HDKJ-20250423-015,Approved,2025-04-23 11:59:01,2025-04-23,0000004200,590-000074,Full-cycle Agricultural Operation Detection System,,48.0000,2025-04-23 11:56:15,2025-04-24 23:59:59,48.0000,,,,Fully Issued,Completed
0000004293,HDKJ-20250424-004,Approved,2025-04-24 15:44:26,2025-04-24,0000004292,590-000073,Full-cycle Agricultural Operation Detection System,,4.0000,2025-04-24 15:35:42,2025-04-25 23:59:59,4.0000,,,,Fully Issued,Completed
0000004302,KSHA-20250424-005,Approved,2025-04-24 18:55:54,2025-04-24,0000004301,U00-000160,Beidou Vehicle Telematics Terminal System,,362.0000,2025-04-24 18:54:46,2025-04-25 23:59:59,362.0000,,,,Fully Issued,Completed
0000004304,KSHA-20250424-006,Approved,2025-04-24 20:17:18,2025-04-24,0000004303,U00-000159,Beidou Vehicle Telematics Terminal System,,85.0000,2025-04-24 18:55:55,2025-04-25 23:59:59,85.0000,,,,Fully Issued,Completed
0000004307,HDKJ-20250425-001,Approved,2025-04-25 08:38:35,2025-04-25,0000004306,590-000074,Full-cycle Agricultural Operation Detection System,,60.0000,2025-04-25 08:35:13,2025-04-26 23:59:59,60.0000,,,,Fully Issued,Completed
0000004368,HDKJ-20250425-004,Approved,2025-04-25 16:25:52,2025-04-25,0000004367,590-000074,Full-cycle Agricultural Operation Detection System,,13.0000,2025-04-25 15:16:19,2025-04-26 23:59:59,13.0000,,,,Fully Issued,Completed
0000004490,KSHA-20250425-001,Approved,2025-04-25 15:55:08,2025-04-25,0000004489,U00-000151,Beidou Vehicle Telematics Terminal System,,800.0000,2025-04-25 15:53:58,2025-04-26 23:59:59,800.0000,,,,Fully Issued,Completed
0000004492,KSHA-20250425-003,Approved,2025-04-25 15:57:18,2025-04-25,0000004491,U00-000080,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-25 15:56:10,2025-04-26 23:59:59,500.0000,,,,Fully Issued,Completed
0000004494,HDKJ-20250425-007,Approved,2025-04-25 20:20:01,2025-04-25,0000004493,590-000074,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-25 20:17:46,2025-04-26 23:59:59,10.0000,,,,Fully Issued,Completed
0000004500,HDKJ-20250426-001,Approved,2025-04-26 09:25:57,2025-04-26,0000004499,590-000074,Full-cycle Agricultural Operation Detection System,,5.0000,2025-04-26 09:23:58,2025-04-27 23:59:59,5.0000,,,,Fully Issued,Completed
0000004502,HDKJ-20250426-002,Approved,2025-04-26 09:56:05,2025-04-26,0000004501,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2025-04-26 09:54:44,2025-04-27 23:59:59,2.0000,,,,Fully Issued,Completed
0000004511,HDKJ-20250426-005,Approved,2025-04-26 15:42:48,2025-04-26,0000004510,590-000074,Full-cycle Agricultural Operation Detection System,,52.0000,2025-04-26 15:38:19,2025-04-27 23:59:59,52.0000,,,,Fully Issued,Completed
0000004672,KSHA-20250427-007,Approved,2025-04-27 18:04:07,2025-04-27,0000004671,U00-000159,Beidou Vehicle Telematics Terminal System,,600.0000,2025-04-27 18:03:08,2025-04-28 23:59:59,600.0000,,,,Fully Issued,Completed
0000004674,KSHA-20250427-009,Approved,2025-04-27 18:07:03,2025-04-27,0000004673,U00-000160,Beidou Vehicle Telematics Terminal System,,1000.0000,2025-04-27 18:05:40,2025-04-28 23:59:59,1000.0000,,,,Fully Issued,Completed
0000004678,KSHA-20250427-013,Approved,2025-04-27 18:16:12,2025-04-27,0000004679,U00-000151,Beidou Vehicle Telematics Terminal System,,1000.0000,2025-04-27 18:14:04,2025-04-28 23:59:59,1000.0000,,,,Fully Issued,Completed
0000004708,HDKJ-20250428-017,Approved,2025-04-28 15:30:49,2025-04-28,0000004707,590-000074,Full-cycle Agricultural Operation Detection System,,60.0000,2025-04-28 15:24:53,2025-04-29 23:59:59,60.0000,,,,Fully Issued,Completed
0000004719,HDKJ-20250428-018,Approved,2025-04-28 15:43:00,2025-04-28,0000004718,590-000074,Full-cycle Agricultural Operation Detection System,,3.0000,2025-04-28 15:41:47,2025-04-29 23:59:59,3.0000,,,,Fully Issued,Completed
0000004721,HDKJ-20250428-019,Approved,2025-04-28 15:49:17,2025-04-28,0000004720,590-000074,Full-cycle Agricultural Operation Detection System,,4.0000,2025-04-28 15:47:54,2025-04-29 23:59:59,4.0000,,,,Fully Issued,Completed
0000004746,HDKJ-20250428-022,Approved,2025-05-06 14:40:16,2025-04-28,0000004745,590-000064,Full-cycle Agricultural Operation Detection System,,200.0000,2025-04-28 18:16:44,2025-04-29 23:59:59,200.0000,,,,Fully Issued,Completed
0000004748,HDKJ-20250428-023,Approved,2025-04-28 18:25:41,2025-04-28,0000004747,590-000074,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-28 18:21:29,2025-04-29 23:59:59,100.0000,,,,Fully Issued,Completed
0000004811,HDKJ-20250429-003,Approved,2025-04-29 16:12:29,2025-04-29,0000004810,590-000064,Full-cycle Agricultural Operation Detection System,,200.0000,2025-04-29 16:10:41,2025-04-30 23:59:59,200.0000,,,,Fully Issued,Completed
0000004817,HDKJ-20250429-004,Approved,2025-04-29 18:07:37,2025-04-29,0000004816,590-000074,Full-cycle Agricultural Operation Detection System,,4.0000,2025-04-29 18:03:59,2025-04-30 23:59:59,4.0000,,,,Fully Issued,Completed
0000004826,KSHA-20250430-001,Approved,2025-04-30 12:08:31,2025-04-30,0000004825,P69-000060,Sample Business Label 713c8bb9,,158.0000,2025-04-30 12:06:37,2025-05-01 23:59:59,158.0000,,,,Fully Issued,Completed
0000004840,HDKJ-20250430-012,Approved,2025-04-30 16:30:53,2025-04-30,0000004839,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2025-04-30 16:29:14,2025-05-01 23:59:59,40.0000,,,,Fully Issued,Completed
0000004970,HDKJ-20250504-003,Approved,2025-05-04 08:23:41,2025-05-04,0000004969,590-000074,Full-cycle Agricultural Operation Detection System,,18.0000,2025-05-04 08:22:12,2025-05-05 23:59:59,18.0000,,,,Fully Issued,Completed
0000004977,HDKJ-20250506-005,Approved,2025-05-12 19:44:37,2025-05-06,0000005614,590-000064,Full-cycle Agricultural Operation Detection System,,200.0000,2025-05-12 19:08:51,2025-05-13 23:59:59,200.0000,,,,Fully Issued,Completed
0000004979,HDKJ-20250506-006,Approved,2025-05-06 14:43:57,2025-05-06,0000004978,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2025-05-06 14:42:39,2025-05-07 23:59:59,100.0000,,,,Fully Issued,Completed
0000004989,HDKJ-20250506-010,Approved,2025-05-06 17:47:01,2025-05-06,0000004988,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2025-05-06 17:43:04,2025-05-07 23:59:59,10.0000,,,,Fully Issued,Completed
0000005038,HDKJ-20250507-033,Approved,2025-05-07 14:21:11,2025-05-07,0000005037,590-000064,Full-cycle Agricultural Operation Detection System,,4.0000,2025-05-07 14:11:02,2025-05-08 23:59:59,4.0000,,,,Fully Issued,Completed
0000005057,HDKJ-20250508-001,Approved,2025-05-08 08:44:50,2025-05-08,0000005056,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2025-05-08 08:39:44,2025-05-09 23:59:59,2.0000,,,,Fully Issued,Completed
0000005283,KSHA-20250508-001,Approved,2025-05-08 18:16:24,2025-05-08,0000005282,P69-000060,Sample Business Label 713c8bb9,,189.0000,2025-05-08 18:13:38,2025-05-09 23:59:59,189.0000,,,,Fully Issued,Completed
0000005571,HDKJ-20250510-013,Approved,2025-05-11 09:14:51,2025-05-10,0000005570,590-000064,Full-cycle Agricultural Operation Detection System,,140.0000,2025-05-10 16:28:39,2025-05-11 23:59:59,140.0000,,,,Fully Issued,Completed
0000005575,KSHA-20250510-019,Approved,2025-05-10 19:30:20,2025-05-10,0000005574,U00-000155,Beidou Vehicle Telematics Terminal System,,400.0000,2025-05-10 19:29:42,2025-05-11 23:59:59,400.0000,,,,Fully Issued,Completed
0000005577,KSHA-20250510-023,Approved,2025-05-10 19:33:37,2025-05-10,0000005576,U00-000170,Beidou Vehicle Telematics Terminal System,,300.0000,2025-05-10 19:32:59,2025-05-11 23:59:59,300.0000,,,,Fully Issued,Completed
0000005585,HDKJ-20250512-002,Approved,2025-05-12 09:19:18,2025-05-12,0000005584,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2025-05-12 09:16:36,2025-05-13 23:59:59,2.0000,,,,Fully Issued,Completed
0000005590,KSHA-20250512-002,Approved,2025-05-12 12:21:21,2025-05-12,0000005589,U00-000151,Beidou Vehicle Telematics Terminal System,,418.0000,2025-05-12 12:20:17,2025-05-13 23:59:59,418.0000,,,,Fully Issued,Completed
0000005660,HDKJ-20250514-005,Approved,2025-05-14 16:17:40,2025-05-14,0000005659,590-000100,Agricultural Machinery Detection System,,100.0000,2025-05-14 16:13:18,2025-05-15 23:59:59,100.0000,,,,Fully Issued,Completed
0000005715,HDKJ-20250515-027,Approved,2025-05-15 17:58:01,2025-05-15,0000005714,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2025-05-15 17:56:16,2025-05-16 23:59:59,40.0000,,,,Fully Issued,Completed
0000005738,KSHA-20250516-004,Approved,2025-05-16 12:08:40,2025-05-16,0000005737,U00-000170,Beidou Vehicle Telematics Terminal System,,165.0000,2025-05-16 12:07:30,2025-05-17 23:59:59,165.0000,,,,Fully Issued,Completed
0000005740,KSHA-20250516-005,Approved,2025-05-16 12:09:55,2025-05-16,0000005739,U00-000160,Beidou Vehicle Telematics Terminal System,,442.0000,2025-05-16 12:08:43,2025-05-17 23:59:59,442.0000,,,,Fully Issued,Completed
0000005744,HDKJ-20250516-007,Approved,2025-05-16 13:17:23,2025-05-16,0000005743,623-000034,408 Satellite Land Leveling System (Overseas),,15.0000,2025-05-16 13:16:16,2025-05-17 23:59:59,15.0000,,,,Fully Issued,Completed
0000005746,HDKJ-20250516-010,Approved,2025-05-16 14:09:56,2025-05-16,0000005745,590-000064,Full-cycle Agricultural Operation Detection System,,170.0000,2025-05-16 14:08:22,2025-05-17 23:59:59,170.0000,,,,Fully Issued,Completed
0000005887,KSHA-20250519-002,Approved,2025-05-19 12:06:27,2025-05-19,0000005886,U00-000080,Beidou Vehicle Telematics Terminal System,,1000.0000,2025-05-19 12:06:00,2025-05-20 23:59:59,1000.0000,,,,Fully Issued,Completed
0000005945,HDKJ-20250521-001,Approved,2025-05-21 11:07:36,2025-05-21,0000005979,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2025-05-21 11:05:04,2025-05-22 23:59:59,100.0000,,,,Fully Issued,Completed
0000006044,HDKJ-20250522-018,Approved,2025-05-22 11:05:19,2025-05-22,0000006043,590-000100,Agricultural Machinery Detection System,,120.0000,2025-05-22 11:04:10,2025-05-23 23:59:59,120.0000,,,,Fully Issued,Completed
0000006047,HDKJ-20250522-030,Approved,2025-05-22 16:26:46,2025-05-22,0000006046,590-000100,Agricultural Machinery Detection System,,10.0000,2025-05-22 16:25:14,2025-05-23 23:59:59,10.0000,,,,Fully Issued,Completed
0000006134,HDKJ-20250524-002,Approved,2025-05-24 18:03:53,2025-05-24,0000006133,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2025-05-24 18:01:47,2025-05-25 23:59:59,40.0000,,,,Fully Issued,Completed
0000006143,HDKJ-20250525-002,Approved,2025-05-25 16:20:46,2025-05-25,0000006142,590-000100,Agricultural Machinery Detection System,,5.0000,2025-05-25 12:54:38,2025-05-26 23:59:59,5.0000,,,,Fully Issued,Completed
0000006174,KSHA-20250526-001,Approved,2025-05-26 16:26:22,2025-05-26,0000006173,P69-000060,Sample Business Label 713c8bb9,,40.0000,2025-05-26 16:25:16,2025-05-27 23:59:59,40.0000,,,,Fully Issued,Completed
0000006206,HDKJ-20250528-001,Approved,2025-06-03 14:10:12,2025-05-28,0000006205,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2025-05-28 09:44:10,2025-05-29 23:59:59,100.0000,,,,Fully Issued,Completed
0000006235,HDKJ-20250528-043,Approved,2025-05-28 16:09:30,2025-05-28,0000006234,590-000064,Full-cycle Agricultural Operation Detection System,,7.0000,2025-05-28 16:08:27,2025-05-29 23:59:59,7.0000,,,,Fully Issued,Completed
0000006271,HDKJ-20250529-011,Approved,2025-05-29 13:51:55,2025-05-29,0000006270,590-000100,Agricultural Machinery Detection System,,5.0000,2025-05-29 13:49:46,2025-05-30 23:59:59,5.0000,,,,Fully Issued,Completed
0000006314,HDKJ-20250530-002,Approved,2025-05-30 08:59:33,2025-05-30,0000006313,590-000064,Full-cycle Agricultural Operation Detection System,,136.0000,2025-05-30 08:58:02,2025-05-31 23:59:59,136.0000,,,,Fully Issued,Completed
0000006318,HDKJ-20250530-008,Approved,2025-05-30 10:17:11,2025-05-30,0000006317,590-000100,Agricultural Machinery Detection System,,10.0000,2025-05-30 10:15:00,2025-05-31 23:59:59,10.0000,,,,Fully Issued,Completed
0000006320,HDKJ-20250530-009,Approved,2025-05-30 10:50:07,2025-05-30,0000006319,590-000064,Full-cycle Agricultural Operation Detection System,,8.0000,2025-05-30 10:48:01,2025-05-31 23:59:59,8.0000,,,,Fully Issued,Completed
